paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
p300,3,version_32,0,temporal_array,240,42,60,0.7598270031217482,ok,1,0.7450117065556712,0.7450117065556712,-0.014815296566077052,0.662,9
p300,3,version_32,0,temporal_array,240,43,60,0.7598270031217482,ok,1,0.7436199271592092,0.7436199271592092,-0.016207075962539008,0.6220000000000001,28
p300,3,version_32,0,temporal_array,240,44,60,0.7598270031217482,ok,0,0.7441223335067638,0.7598270031217482,0.0,0.6619999999999999,14
p300,3,version_32,0,temporal_array,240,45,60,0.7598270031217482,ok,0,0.75738813735692,0.7598270031217482,0.0,0.6619999999999999,0
p300,3,version_32,0,temporal_array,240,46,60,0.7598270031217482,ok,1,0.7461986212278876,0.7461986212278876,-0.01362838189386062,0.614,6
p300,3,version_32,0,temporal_array,480,42,120,0.8042483357988165,ok,1,0.7999167899408283,0.7999167899408283,-0.004331545857988228,0.6605,0
p300,3,version_32,0,temporal_array,480,43,120,0.8042483357988165,ok,1,0.7702662721893491,0.7702662721893491,-0.03398206360946743,0.557,17
p300,3,version_32,0,temporal_array,480,44,120,0.8042483357988165,ok,1,0.8,0.8,-0.004248335798816449,0.7005,0
p300,3,version_32,0,temporal_array,480,45,120,0.8042483357988165,ok,1,0.7731924926035503,0.7731924926035503,-0.03105584319526622,0.45599999999999996,22
p300,3,version_32,0,temporal_array,480,46,120,0.8042483357988165,ok,0,0.7997873520710058,0.8042483357988165,0.0,0.5905,0
p300,4,version_38,0,stratified,24,42,6,0.7193091648482444,ungateable,,,0.7193091648482444,0.0,,
p300,4,version_38,0,stratified,24,43,6,0.7173055941281491,ungateable,,,0.7173055941281491,0.0,,
p300,4,version_38,0,stratified,24,44,6,0.7151879587383456,ungateable,,,0.7151879587383456,0.0,,
p300,4,version_38,0,stratified,24,45,6,0.7140597103749255,ungateable,,,0.7140597103749255,0.0,,
p300,4,version_38,0,stratified,24,46,6,0.7189992065066455,ungateable,,,0.7189992065066455,0.0,,
p300,4,version_38,0,stratified,48,42,12,0.7179897959183674,ok,0,0.717985969387755,0.7179897959183674,0.0,0.65,0
p300,4,version_38,0,stratified,48,43,12,0.7169362244897959,ok,0,0.7171632653061225,0.7169362244897959,0.0,0.9,0
p300,4,version_38,0,stratified,48,44,12,0.7171607142857144,ok,0,0.7170216836734694,0.7171607142857144,0.0,0.8,0
p300,4,version_38,0,stratified,48,45,12,0.7133035714285716,ok,0,0.7132538265306122,0.7133035714285716,0.0,1.0,0
p300,4,version_38,0,stratified,48,46,12,0.7198494897959185,ok,0,0.7200484693877552,0.7198494897959185,0.0,0.19999999999999996,0
p300,4,version_38,0,stratified,96,42,24,0.7179444204152249,ok,1,0.7173334775086504,0.7173334775086504,-0.0006109429065744854,0.7125,1
p300,4,version_38,0,stratified,96,43,24,0.7168252595155709,ok,0,0.7167225346020761,0.7168252595155709,0.0,0.575,0
p300,4,version_38,0,stratified,96,44,24,0.71965830449827,ok,0,0.7196988538062283,0.71965830449827,0.0,0.625,0
