paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
als,1,version_33,0,temporal_array,480,46,120,0.6226625910509885,ok,1,0.6231357960457857,0.6231357960457857,0.0004732049947971939,0.5615,6
als,1,version_34,0,stratified,24,42,6,0.5548796901836437,ungateable,,,0.5548796901836437,0.0,,
als,1,version_34,0,stratified,24,43,6,0.5574464922711058,ungateable,,,0.5574464922711058,0.0,,
als,1,version_34,0,stratified,24,44,6,0.554846247853085,ungateable,,,0.554846247853085,0.0,,
als,1,version_34,0,stratified,24,45,6,0.5581083201215484,ungateable,,,0.5581083201215484,0.0,,
als,1,version_34,0,stratified,24,46,6,0.5575806744616197,ungateable,,,0.5575806744616197,0.0,,
als,1,version_34,0,stratified,48,42,12,0.5546079889070801,ok,0,0.5544405092051188,0.5546079889070801,0.0,0.6,0
als,1,version_34,0,stratified,48,43,12,0.5577291255972469,ok,1,0.5565732650606435,0.5565732650606435,-0.0011558605366033259,0.7,21
als,1,version_34,0,stratified,48,44,12,0.5540504193257375,ok,0,0.5541184971098265,0.5540504193257375,0.0,0.5,0
als,1,version_34,0,stratified,48,45,12,0.5593600688295632,ok,0,0.5596779043736844,0.5593600688295632,0.0,0.2,0
als,1,version_34,0,stratified,48,46,12,0.555617043670019,ok,0,0.5557392077917738,0.555617043670019,0.0,0.75,0
als,1,version_34,0,stratified,96,42,24,0.5544205909510619,ok,0,0.554363522109367,0.5544205909510619,0.0,0.7,0
als,1,version_34,0,stratified,96,43,24,0.5577468280838549,ok,1,0.5580150730139188,0.5580150730139188,0.00026824493006394334,0.7250000000000001,0
als,1,version_34,0,stratified,96,44,24,0.5534095961150439,ok,1,0.5538101467118087,0.5538101467118087,0.00040055059676480376,0.7125,1
als,1,version_34,0,stratified,96,45,24,0.5585077459731199,ok,1,0.4846202677746999,0.4846202677746999,-0.07388747819842001,0.9249999999999999,62
als,1,version_34,0,stratified,96,46,24,0.5542884990253412,ok,0,0.5542628501077255,0.5542884990253412,0.0,0.5625,0
als,1,version_34,0,stratified,240,42,60,0.5546896235078054,ok,0,0.5551297061524334,0.5546896235078054,0.0,0.604,0
als,1,version_34,0,stratified,240,43,60,0.5535730027548209,ok,1,0.5513820018365473,0.5513820018365473,-0.0021910009182736223,0.7040000000000001,7
als,1,version_34,0,stratified,240,44,60,0.5525743801652893,ok,1,0.5406221303948576,0.5406221303948576,-0.011952249770431633,0.66,43
als,1,version_34,0,stratified,240,45,60,0.5584908172635445,ok,0,0.5589531680440771,0.5584908172635445,0.0,0.4159999999999999,0
als,1,version_34,0,stratified,240,46,60,0.5515619834710744,ok,0,0.5517943067033976,0.5515619834710744,0.0,0.678,0
als,1,version_34,0,stratified,480,42,120,0.5536264308012486,ok,1,0.554251300728408,0.554251300728408,0.0006248699271593772,0.5794999999999999,0
als,1,version_34,0,stratified,480,43,120,0.5509354838709677,ok,0,0.5514698231009365,0.5509354838709677,0.0,0.5920000000000001,1
als,1,version_34,0,stratified,480,44,120,0.549422216441207,ok,1,0.5482817377731529,0.5482817377731529,-0.0011404786680541124,0.5654999999999999,3
als,1,version_34,0,stratified,480,45,120,0.5597544224765869,ok,0,0.5611157648283038,0.5597544224765869,0.0,0.5685,0
als,1,version_34,0,stratified,480,46,120,0.5499708636836629,ok,1,0.5451040582726326,0.5451040582726326,-0.0048668054110302394,0.6890000000000001,10
als,1,version_34,0,temporal_array,24,42,6,0.5564019355264896,ungateable,,,0.5564019355264896,0.0,,
als,1,version_34,0,temporal_array,24,43,6,0.5564019355264896,ungateable,,,0.5564019355264896,0.0,,
als,1,version_34,0,temporal_array,24,44,6,0.5564019355264896,ungateable,,,0.5564019355264896,0.0,,
als,1,version_34,0,temporal_array,24,45,6,0.5564019355264896,ungateable,,,0.5564019355264896,0.0,,
als,1,version_34,0,temporal_array,24,46,6,0.5564019355264896,ungateable,,,0.5564019355264896,0.0,,
als,1,version_34,0,temporal_array,48,42,12,0.5556289468408566,ok,0,0.555749022687026,0.5556289468408566,0.0,0.30000000000000004,0
als,1,version_34,0,temporal_array,48,43,12,0.5556289468408566,ok,0,0.5556984864178556,0.5556289468408566,0.0,0.85,0
als,1,version_34,0,temporal_array,48,44,12,0.5556289468408566,ok,0,0.5558104179892412,0.5556289468408566,0.0,0.7999999999999999,0
