paradigm,subject,fold,calib_size,coverage_target,seed,status,n_pos,n_task_neg,n_base_neg,calib_pos_rate,calib_baseline_frac,n_eval,baseline_auc,adapted_auc,delta_auc
mi,101,version_41,150,0.5,46,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.780048076923077,0.765625,-0.014423076923076983
mi,101,version_41,150,0.75,,unattainable,,,,,,,,,
mi,101,version_41,150,1.0,,unattainable,,,,,,,,,
mi,101,version_41,200,0.0,,unattainable,,,,,,,,,
mi,101,version_41,200,0.25,,unattainable,,,,,,,,,
mi,101,version_41,200,0.5,,unattainable,,,,,,,,,
mi,101,version_41,200,0.75,,unattainable,,,,,,,,,
mi,101,version_41,200,1.0,,unattainable,,,,,,,,,
mi,102,version_27,50,0.0,42,ok,19,31,0,0.38,0.0,184,0.9206032656113673,0.9211018322323321,0.0004985666209648132
mi,102,version_27,50,0.0,43,ok,19,31,0,0.38,0.0,184,0.92932818147825,0.9315717312725912,0.0022435497943411598
mi,102,version_27,50,0.0,44,ok,19,31,0,0.38,0.0,184,0.924591798579085,0.9277078399601147,0.0031160413810297216
mi,102,version_27,50,0.0,45,ok,19,31,0,0.38,0.0,184,0.9268353483734263,0.9171132992646143,-0.009722049108812025
mi,102,version_27,50,0.0,46,ok,19,31,0,0.38,0.0,184,0.9254642901657734,0.9274585566496324,0.0019942664838590307
mi,102,version_27,50,0.25,42,ok,19,23,8,0.38,0.16,184,0.9254642901657733,0.9366820391374797,0.011217748971706465
mi,102,version_27,50,0.25,43,ok,19,23,8,0.38,0.16,184,0.9137479745731023,0.910881216502555,-0.0028667580705472595
mi,102,version_27,50,0.25,44,ok,19,23,8,0.38,0.16,184,0.9300760314096971,0.9161161660226849,-0.013959865387012216
mi,102,version_27,50,0.25,45,ok,19,23,8,0.38,0.16,184,0.9310731646516266,0.9152436744359965,-0.01582949021563007
mi,102,version_27,50,0.25,46,ok,19,23,8,0.38,0.16,184,0.9209771905770908,0.926586065062944,0.0056088744858532324
mi,102,version_27,50,0.5,42,ok,19,15,16,0.38,0.32,184,0.9036520004985666,0.9020316589804314,-0.001620341518135282
mi,102,version_27,50,0.5,43,ok,19,15,16,0.38,0.32,184,0.9206032656113674,0.916988657609373,-0.0036146080019944238
mi,102,version_27,50,0.5,44,ok,19,15,16,0.38,0.32,184,0.9164900909884084,0.897045992770784,-0.019444098217624384
mi,102,version_27,50,0.5,45,ok,19,15,16,0.38,0.32,184,0.9143711828493083,0.8954256512526486,-0.01894553159665968
mi,102,version_27,50,0.5,46,ok,19,15,16,0.38,0.32,184,0.9209771905770908,0.9031534338776019,-0.01782375669948888
mi,102,version_27,50,0.75,42,ok,19,8,23,0.38,0.46,184,0.9001620341518136,0.8601520628193942,-0.04000997133241946
mi,102,version_27,50,0.75,43,ok,19,8,23,0.38,0.46,184,0.9128754829864141,0.8762308363455067,-0.036644646640907386
mi,102,version_27,50,0.75,44,ok,19,8,23,0.38,0.46,184,0.9153683160912378,0.8820889941418422,-0.033279321949395646
mi,102,version_27,50,0.75,45,ok,19,8,23,0.38,0.46,184,0.9098840832606256,0.8918110432506543,-0.018073040009971342
mi,102,version_27,50,0.75,46,ok,19,8,23,0.38,0.46,184,0.9041505671195313,0.866882712202418,-0.037267854917113374
mi,102,version_27,50,1.0,42,ok,19,0,31,0.38,0.62,184,0.8926835348373426,0.8476878972952762,-0.04499563754206648
mi,102,version_27,50,1.0,43,ok,19,0,31,0.38,0.62,184,0.9046491337404962,0.8542939050230587,-0.05035522871743747
mi,102,version_27,50,1.0,44,ok,19,0,31,0.38,0.62,184,0.9021563006356725,0.8424529477751465,-0.05970335286052608
mi,102,version_27,50,1.0,45,ok,19,0,31,0.38,0.62,184,0.912127633054967,0.8470646890190702,-0.06506294403589685
mi,102,version_27,50,1.0,46,ok,19,0,31,0.38,0.62,184,0.8997881091860901,0.8650130873738003,-0.03477502181228975
mi,102,version_27,100,0.0,42,ok,38,62,0,0.38,0.0,134,0.9469981238273921,0.9514540337711069,0.004455909943714809
mi,102,version_27,100,0.0,43,ok,38,62,0,0.38,0.0,134,0.974202626641651,0.9828799249530956,0.008677298311444592
mi,102,version_27,100,0.0,44,ok,38,62,0,0.38,0.0,134,0.9676360225140713,0.9636491557223266,-0.003986866791744759
mi,102,version_27,100,0.0,45,ok,38,62,0,0.38,0.0,134,0.9348030018761726,0.9373827392120075,0.002579737335834942
mi,102,version_27,100,0.0,46,ok,38,62,0,0.38,0.0,134,0.9418386491557224,0.9505159474671669,0.008677298311444592
mi,102,version_27,100,0.25,42,ok,38,46,16,0.38,0.16,134,0.9378517823639775,0.9364446529080676,-0.0014071294559099279
mi,102,version_27,100,0.25,43,ok,38,46,16,0.38,0.16,134,0.9216697936210131,0.9249530956848029,0.0032833020637897947
mi,102,version_27,100,0.25,44,ok,38,46,16,0.38,0.16,134,0.9174484052532833,0.9317542213883677,0.014305816135084415
mi,102,version_27,100,0.25,45,ok,38,46,16,0.38,0.16,134,0.9301125703564728,0.9085365853658537,-0.02157598499061908
mi,102,version_27,100,0.25,46,ok,38,46,16,0.38,0.16,134,0.9366791744840526,0.9460600375234521,0.009380863039399556
mi,102,version_27,100,0.5,42,ok,38,31,31,0.38,0.31,134,0.9345684803001877,0.9301125703564728,-0.00445590994371492
mi,102,version_27,100,0.5,43,ok,38,31,31,0.38,0.31,134,0.9019699812382739,0.8944652908067543,-0.007504690431519578
mi,102,version_27,100,0.5,44,ok,38,31,31,0.38,0.31,134,0.9113508442776735,0.8862570356472795,-0.02509380863039401
mi,102,version_27,100,0.5,45,ok,38,31,31,0.38,0.31,134,0.9249530956848029,0.9143996247654784,-0.010553470919324459
mi,102,version_27,100,0.5,46,ok,38,31,31,0.38,0.31,134,0.9125234521575986,0.8886022514071295,-0.023921200750469107
mi,102,version_27,100,0.75,42,ok,38,16,46,0.38,0.46,134,0.8714821763602252,0.8428705440900564,-0.02861163227016883
mi,102,version_27,100,0.75,43,ok,38,16,46,0.38,0.46,134,0.87593808630394,0.850140712945591,-0.025797373358348974
mi,102,version_27,100,0.75,44,ok,38,16,46,0.38,0.46,134,0.8902439024390243,0.8581144465290808,-0.03212945590994354
mi,102,version_27,100,0.75,45,ok,38,16,46,0.38,0.46,134,0.8667917448405253,0.826688555347092,-0.04010318949343339
mi,102,version_27,100,0.75,46,ok,38,16,46,0.38,0.46,134,0.8862570356472795,0.8827392120075047,-0.0035178236397748197
mi,102,version_27,100,1.0,,unattainable,,,,,,,,,
mi,102,version_27,150,0.0,,unattainable,,,,,,,,,
mi,102,version_27,150,0.25,42,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9537259615384615,0.9573317307692307,0.0036057692307692735
mi,102,version_27,150,0.25,43,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9621394230769231,0.9705528846153846,0.008413461538461453
mi,102,version_27,150,0.25,44,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9194711538461539,0.9254807692307693,0.006009615384615419
mi,102,version_27,150,0.25,45,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.946514423076923,0.9615384615384616,0.015024038461538547
mi,102,version_27,150,0.25,46,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9567307692307692,0.9747596153846154,0.018028846153846256
mi,102,version_27,150,0.5,42,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8822115384615384,0.8689903846153847,-0.013221153846153744
mi,102,version_27,150,0.5,43,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8822115384615384,0.8257211538461537,-0.05649038461538469
mi,102,version_27,150,0.5,44,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8533653846153846,0.8287259615384616,-0.024639423076923017
mi,102,version_27,150,0.5,45,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.9272836538461537,0.9399038461538463,0.012620192307692513
mi,102,version_27,150,0.5,46,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8828125,0.8623798076923077,-0.02043269230769229
mi,102,version_27,150,0.75,,unattainable,,,,,,,,,
mi,102,version_27,150,1.0,,unattainable,,,,,,,,,
mi,102,version_27,200,0.0,,unattainable,,,,,,,,,
mi,102,version_27,200,0.25,,unattainable,,,,,,,,,
mi,102,version_27,200,0.5,,unattainable,,,,,,,,,
mi,102,version_27,200,0.75,,unattainable,,,,,,,,,
mi,102,version_27,200,1.0,,unattainable,,,,,,,,,
mi,102,version_28,50,0.0,42,ok,19,31,0,0.38,0.0,184,0.9214757571980555,0.9426648385890566,0.021189081391001063
mi,102,version_28,50,0.0,43,ok,19,31,0,0.38,0.0,184,0.9287049732020441,0.9447837467281566,0.016078773526112422
mi,102,version_28,50,0.0,44,ok,19,31,0,0.38,0.0,184,0.9283310482363206,0.9488969213511156,0.020565873114794964
mi,102,version_28,50,0.0,45,ok,19,31,0,0.38,0.0,184,0.9264614234077029,0.9462794465910507,0.0198180231833478
mi,102,version_28,50,0.0,46,ok,19,31,0,0.38,0.0,184,0.924467156923844,0.9466533715567743,0.022186214632930357
mi,102,version_28,50,0.25,42,ok,19,23,8,0.38,0.16,184,0.9259628567867382,0.9415430636918859,0.01558020690514772
mi,102,version_28,50,0.25,43,ok,19,23,8,0.38,0.16,184,0.9191075657484731,0.9245917985790851,0.005484232830612057
mi,102,version_28,50,0.25,44,ok,19,23,8,0.38,0.16,184,0.9202293406456438,0.9194814907141966,-0.0007478499314471643
mi,102,version_28,50,0.25,45,ok,19,23,8,0.38,0.16,184,0.9229714570609497,0.9406705721051976,0.017699115044247815
mi,102,version_28,50,0.25,46,ok,19,23,8,0.38,0.16,184,0.9141218995388258,0.9283310482363205,0.014209148697494678
mi,102,version_28,50,0.5,42,ok,19,15,16,0.38,0.32,184,0.9093855166396609,0.9127508413311729,0.0033653246915119617
mi,102,version_28,50,0.5,43,ok,19,15,16,0.38,0.32,184,0.916240807677926,0.9358095475507915,0.019568739872865448
mi,102,version_28,50,0.5,44,ok,19,15,16,0.38,0.32,184,0.9154929577464789,0.9186089991275085,0.0031160413810296106
mi,102,version_28,50,0.5,45,ok,19,15,16,0.38,0.32,184,0.908014458432008,0.9065187585691138,-0.0014956998628942175
mi,102,version_28,50,0.5,46,ok,19,15,16,0.38,0.32,184,0.9227221737504674,0.9055216253271844,-0.017200548423283002
mi,102,version_28,50,0.75,42,ok,19,8,23,0.38,0.46,184,0.8989156175994018,0.8662595039262121,-0.03265611367318966
mi,102,version_28,50,0.75,43,ok,19,8,23,0.38,0.46,184,0.9086376667082139,0.8810918608999128,-0.027545805808301127
mi,102,version_28,50,0.75,44,ok,19,8,23,0.38,0.46,184,0.9105072915368316,0.8768540446217126,-0.03365324691511906
mi,102,version_28,50,0.75,45,ok,19,8,23,0.38,0.46,184,0.914246541194067,0.8926835348373426,-0.021563006356724368
mi,102,version_28,50,0.75,46,ok,19,8,23,0.38,0.46,184,0.9036520004985666,0.8708712451701359,-0.03278075532843072
mi,102,version_28,50,1.0,42,ok,19,0,31,0.38,0.62,184,0.8876978686276953,0.854543188333541,-0.03315468029415425
mi,102,version_28,50,1.0,43,ok,19,0,31,0.38,0.62,184,0.9082637417424904,0.8515517886077527,-0.05671195313473765
mi,102,version_28,50,1.0,44,ok,19,0,31,0.38,0.62,184,0.9068926835348374,0.8508039386763057,-0.05608874485853177
mi,102,version_28,50,1.0,45,ok,19,0,31,0.38,0.62,184,0.914246541194067,0.8539199800573352,-0.06032656113673185
mi,102,version_28,50,1.0,46,ok,19,0,31,0.38,0.62,184,0.9031534338776019,0.8662595039262122,-0.03689392995138974
mi,102,version_28,100,0.0,42,ok,38,62,0,0.38,0.0,134,0.9404315196998124,0.9657598499061915,0.025328330206379035
mi,102,version_28,100,0.0,43,ok,38,62,0,0.38,0.0,134,0.9716228893058162,0.9901500938086304,0.0185272045028142
mi,102,version_28,100,0.0,44,ok,38,62,0,0.38,0.0,134,0.9580206378986866,0.9666979362101313,0.008677298311444703
mi,102,version_28,100,0.0,45,ok,38,62,0,0.38,0.0,134,0.9310506566604128,0.950046904315197,0.01899624765478425
mi,102,version_28,100,0.0,46,ok,38,62,0,0.38,0.0,134,0.9387898686679175,0.9631801125703565,0.024390243902439046
mi,102,version_28,100,0.25,42,ok,38,46,16,0.38,0.16,134,0.9352720450281425,0.9521575984990619,0.016885553470919357
mi,102,version_28,100,0.25,43,ok,38,46,16,0.38,0.16,134,0.9343339587242026,0.9418386491557222,0.007504690431519689
mi,102,version_28,100,0.25,44,ok,38,46,16,0.38,0.16,134,0.9148686679174484,0.9340994371482176,0.019230769230769273
mi,102,version_28,100,0.25,45,ok,38,46,16,0.38,0.16,134,0.9357410881801126,0.9364446529080674,0.0007035647279548529
mi,102,version_28,100,0.25,46,ok,38,46,16,0.38,0.16,134,0.9420731707317074,0.951688555347092,0.009615384615384581
mi,102,version_28,100,0.5,42,ok,38,31,31,0.38,0.31,134,0.9364446529080676,0.9301125703564728,-0.0063320825515947865
mi,102,version_28,100,0.5,43,ok,38,31,31,0.38,0.31,134,0.9052532833020638,0.9129924953095685,0.007739212007504714
mi,102,version_28,100,0.5,44,ok,38,31,31,0.38,0.31,134,0.9075984990619137,0.8810975609756098,-0.026500938086303938
mi,102,version_28,100,0.5,45,ok,38,31,31,0.38,0.31,134,0.9204971857410881,0.9075984990619137,-0.012898686679174376
mi,102,version_28,100,0.5,46,ok,38,31,31,0.38,0.31,134,0.9071294559099438,0.8923545966228893,-0.014774859287054465
mi,102,version_28,100,0.75,42,ok,38,16,46,0.38,0.46,134,0.877110694183865,0.8515478424015008,-0.02556285178236417
mi,102,version_28,100,0.75,43,ok,38,16,46,0.38,0.46,134,0.8801594746716698,0.8548311444652907,-0.025328330206379035
mi,102,version_28,100,0.75,44,ok,38,16,46,0.38,0.46,134,0.899390243902439,0.8574108818011257,-0.04197936210131337
mi,102,version_28,100,0.75,45,ok,38,16,46,0.38,0.46,134,0.8796904315196998,0.8398217636022516,-0.03986866791744825
mi,102,version_28,100,0.75,46,ok,38,16,46,0.38,0.46,134,0.8946998123827392,0.8850844277673546,-0.009615384615384581
mi,102,version_28,100,1.0,,unattainable,,,,,,,,,
mi,102,version_28,150,0.0,,unattainable,,,,,,,,,
mi,102,version_28,150,0.25,42,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9375,0.9495192307692307,0.012019230769230727
mi,102,version_28,150,0.25,43,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9525240384615384,0.9837740384615384,0.03125
mi,102,version_28,150,0.25,44,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9080528846153846,0.9332932692307693,0.025240384615384692
mi,102,version_28,150,0.25,45,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9543269230769231,0.9681490384615384,0.013822115384615308
mi,102,version_28,150,0.25,46,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9621394230769231,0.9735576923076923,0.011418269230769162
mi,102,version_28,150,0.5,42,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8852163461538461,0.8701923076923077,-0.015024038461538436
mi,102,version_28,150,0.5,43,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8888221153846154,0.8449519230769231,-0.04387019230769229
mi,102,version_28,150,0.5,44,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8497596153846153,0.8377403846153846,-0.012019230769230727
mi,102,version_28,150,0.5,45,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.9092548076923077,0.9411057692307693,0.031850961538461564
mi,102,version_28,150,0.5,46,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8713942307692308,0.8816105769230769,0.010216346153846034
mi,102,version_28,150,0.75,,unattainable,,,,,,,,,
mi,102,version_28,150,1.0,,unattainable,,,,,,,,,
mi,102,version_28,200,0.0,,unattainable,,,,,,,,,
mi,102,version_28,200,0.25,,unattainable,,,,,,,,,
mi,102,version_28,200,0.5,,unattainable,,,,,,,,,
mi,102,version_28,200,0.75,,unattainable,,,,,,,,,
mi,102,version_28,200,1.0,,unattainable,,,,,,,,,
mi,102,version_29,50,0.0,42,ok,19,31,0,0.38,0.0,184,0.9426648385890566,0.9440358967967095,0.001371058207652931
mi,102,version_29,50,0.0,43,ok,19,31,0,0.38,0.0,184,0.9426648385890565,0.9304499563754207,-0.012214882213635758
mi,102,version_29,50,0.0,44,ok,19,31,0,0.38,0.0,184,0.9492708463168391,0.9455315966596036,-0.0037392496572354883
mi,102,version_29,50,0.0,45,ok,19,31,0,0.38,0.0,184,0.9446591050729154,0.9305745980306619,-0.014084507042253502
mi,102,version_29,50,0.0,46,ok,19,31,0,0.38,0.0,184,0.944409821762433,0.9470272965224978,0.0026174747600647974
mi,102,version_29,50,0.25,42,ok,19,23,8,0.38,0.16,184,0.9388009472765798,0.9303253147201794,-0.008475632556400381
mi,102,version_29,50,0.25,43,ok,19,23,8,0.38,0.16,184,0.9339399227221737,0.9163654493331672,-0.01757447338900653
mi,102,version_29,50,0.25,44,ok,19,23,8,0.38,0.16,184,0.9416677053471271,0.9095101582949021,-0.032157547052224955
mi,102,version_29,50,0.25,45,ok,19,23,8,0.38,0.16,184,0.944409821762433,0.9374298890689268,-0.006979932693506274
mi,102,version_29,50,0.25,46,ok,19,23,8,0.38,0.16,184,0.9346877726536209,0.9284556898915618,-0.00623208276205911
mi,102,version_29,50,0.5,42,ok,19,15,16,0.38,0.32,184,0.923843948647638,0.9136233329178611,-0.010220615729776839
mi,102,version_29,50,0.5,43,ok,19,15,16,0.38,0.32,184,0.944409821762433,0.9326935061697619,-0.011716315592671167
mi,102,version_29,50,0.5,44,ok,19,15,16,0.38,0.32,184,0.9363081141717562,0.9125015580206906,-0.02380655615106564
mi,102,version_29,50,0.5,45,ok,19,15,16,0.38,0.32,184,0.9359341892060327,0.8999127508413313,-0.0360214383647014
mi,102,version_29,50,0.5,46,ok,19,15,16,0.38,0.32,184,0.9300760314096972,0.9022809422909137,-0.027795089118783478
mi,102,version_29,50,0.75,42,ok,19,8,23,0.38,0.46,184,0.917611865885579,0.8670073538576593,-0.05060451202791971
mi,102,version_29,50,0.75,43,ok,19,8,23,0.38,0.46,184,0.934812414308862,0.8814657858656363,-0.053346628443225685
mi,102,version_29,50,0.75,44,ok,19,8,23,0.38,0.46,184,0.9259628567867381,0.8900660600772778,-0.03589679670946022
mi,102,version_29,50,0.75,45,ok,19,8,23,0.38,0.46,184,0.9318210145830736,0.8848311105571482,-0.0469899040259254
mi,102,version_29,50,0.75,46,ok,19,8,23,0.38,0.46,184,0.9283310482363205,0.8782251028293655,-0.05010594540695501
mi,102,version_29,50,1.0,42,ok,19,0,31,0.38,0.62,184,0.9130001246416553,0.8635173875109061,-0.04948273713074913
mi,102,version_29,50,1.0,43,ok,19,0,31,0.38,0.62,184,0.9227221737504674,0.8610245544060825,-0.06169761934438489
mi,102,version_29,50,1.0,44,ok,19,0,31,0.38,0.62,184,0.9257135734762558,0.8560388881964353,-0.06967468527982057
mi,102,version_29,50,1.0,45,ok,19,0,31,0.38,0.62,184,0.9282064065810793,0.860027421164153,-0.06817898541692635
mi,102,version_29,50,1.0,46,ok,19,0,31,0.38,0.62,184,0.9277078399601146,0.8785990277950891,-0.049108812165025495
mi,102,version_29,100,0.0,42,ok,38,62,0,0.38,0.0,134,0.9678705440900564,0.9634146341463414,-0.00445590994371492
mi,102,version_29,100,0.0,43,ok,38,62,0,0.38,0.0,134,0.9849906191369606,0.9894465290806754,0.004455909943714809
mi,102,version_29,100,0.0,44,ok,38,62,0,0.38,0.0,134,0.9702157598499062,0.9674015009380863,-0.0028142589118198558
mi,102,version_29,100,0.0,45,ok,38,62,0,0.38,0.0,134,0.951219512195122,0.9479362101313321,-0.0032833020637899057
mi,102,version_29,100,0.0,46,ok,38,62,0,0.38,0.0,134,0.9533302063789869,0.9521575984990619,-0.001172607879925014
mi,102,version_29,100,0.25,42,ok,38,46,16,0.38,0.16,134,0.950281425891182,0.9437148217636022,-0.0065666041275798115
mi,102,version_29,100,0.25,43,ok,38,46,16,0.38,0.16,134,0.949343339587242,0.9439493433395872,-0.005393996247654798
mi,102,version_29,100,0.25,44,ok,38,46,16,0.38,0.16,134,0.9324577861163226,0.9301125703564728,-0.002345215759849806
mi,102,version_29,100,0.25,45,ok,38,46,16,0.38,0.16,134,0.948405253283302,0.9216697936210131,-0.026735459662288963
mi,102,version_29,100,0.25,46,ok,38,46,16,0.38,0.16,134,0.9594277673545967,0.9552063789868668,-0.004221388367729895
mi,102,version_29,100,0.5,42,ok,38,31,31,0.38,0.31,134,0.9333958724202626,0.9197936210131332,-0.01360225140712934
mi,102,version_29,100,0.5,43,ok,38,31,31,0.38,0.31,134,0.9364446529080676,0.9146341463414633,-0.021810506566604215
mi,102,version_29,100,0.5,44,ok,38,31,31,0.38,0.31,134,0.9287054409005628,0.8820356472795498,-0.04666979362101309
mi,102,version_29,100,0.5,45,ok,38,31,31,0.38,0.31,134,0.9366791744840526,0.9129924953095685,-0.023686679174484082
mi,102,version_29,100,0.5,46,ok,38,31,31,0.38,0.31,134,0.9226078799249531,0.8681988742964353,-0.054409005628517804
mi,102,version_29,100,0.75,42,ok,38,16,46,0.38,0.46,134,0.9003283302063789,0.8562382739212008,-0.04409005628517815
mi,102,version_29,100,0.75,43,ok,38,16,46,0.38,0.46,134,0.8972795497185742,0.8684333958724203,-0.028846153846153855
mi,102,version_29,100,0.75,44,ok,38,16,46,0.38,0.46,134,0.9108818011257035,0.8515478424015009,-0.05933395872420255
mi,102,version_29,100,0.75,45,ok,38,16,46,0.38,0.46,134,0.8916510318949343,0.8395872420262664,-0.05206378986866789
mi,102,version_29,100,0.75,46,ok,38,16,46,0.38,0.46,134,0.9118198874296435,0.8853189493433395,-0.026500938086303938
mi,102,version_29,100,1.0,,unattainable,,,,,,,,,
mi,102,version_29,150,0.0,,unattainable,,,,,,,,,
mi,102,version_29,150,0.25,42,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.955528846153846,0.9513221153846153,-0.0042067307692307265
mi,102,version_29,150,0.25,43,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.977764423076923,0.9765625,-0.0012019230769230171
mi,102,version_29,150,0.25,44,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9459134615384616,0.9381009615384615,-0.007812500000000111
mi,102,version_29,150,0.25,45,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9597355769230769,0.9561298076923077,-0.0036057692307691624
mi,102,version_29,150,0.25,46,ok,58,69,23,0.38666666666666666,0.15333333333333332,84,0.9747596153846153,0.9753605769230769,0.0006009615384615641
mi,102,version_29,150,0.5,42,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.9068509615384615,0.880408653846154,-0.026442307692307487
mi,102,version_29,150,0.5,43,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8984375,0.8239182692307692,-0.07451923076923084
mi,102,version_29,150,0.5,44,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8822115384615384,0.830528846153846,-0.0516826923076924
mi,102,version_29,150,0.5,45,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.9489182692307693,0.954326923076923,0.005408653846153744
mi,102,version_29,150,0.5,46,ok,58,46,46,0.38666666666666666,0.30666666666666664,84,0.8918269230769231,0.8599759615384617,-0.03185096153846145
mi,102,version_29,150,0.75,,unattainable,,,,,,,,,
mi,102,version_29,150,1.0,,unattainable,,,,,,,,,
mi,102,version_29,200,0.0,,unattainable,,,,,,,,,
mi,102,version_29,200,0.25,,unattainable,,,,,,,,,
mi,102,version_29,200,0.5,,unattainable,,,,,,,,,
mi,102,version_29,200,0.75,,unattainable,,,,,,,,,
mi,102,version_29,200,1.0,,unattainable,,,,,,,,,
mi,102,version_30,50,0.0,42,ok,19,31,0,0.38,0.0,184,0.9189829240932319,0.9378038140346504,0.018820889941418506
mi,102,version_30,50,0.0,43,ok,19,31,0,0.38,0.0,184,0.9194814907141967,0.9344384893431384,0.014956998628941731
mi,102,version_30,50,0.0,44,ok,19,31,0,0.38,0.0,184,0.9184843574722672,0.9419169886576093,0.023432631185342112
mi,102,version_30,50,0.0,45,ok,19,31,0,0.38,0.0,184,0.9141218995388258,0.9270846316839088,0.012962732145082922
mi,102,version_30,50,0.0,46,ok,19,31,0,0.38,0.0,184,0.9209771905770908,0.94303876355478,0.02206157297768918
mi,102,version_30,50,0.25,42,ok,19,23,8,0.38,0.16,184,0.9212264738875733,0.9264614234077029,0.005234949520129595
mi,102,version_30,50,0.25,43,ok,19,23,8,0.38,0.16,184,0.9065187585691138,0.9161161660226848,0.00959740745357096
mi,102,version_30,50,0.25,44,ok,19,23,8,0.38,0.16,184,0.9227221737504674,0.9225975320952262,-0.00012464165524117554
mi,102,version_30,50,0.25,45,ok,19,23,8,0.38,0.16,184,0.918359715817026,0.9359341892060327,0.01757447338900664
mi,102,version_30,50,0.25,46,ok,19,23,8,0.38,0.16,184,0.9125015580206904,0.9328181478250032,0.020316589804312724
mi,102,version_30,50,0.5,42,ok,19,15,16,0.38,0.32,184,0.9127508413311729,0.91349869126262,0.0007478499314470533
mi,102,version_30,50,0.5,43,ok,19,15,16,0.38,0.32,184,0.9189829240932319,0.9310731646516266,0.012090240558394694
mi,102,version_30,50,0.5,44,ok,19,15,16,0.38,0.32,184,0.9232207403714321,0.9260874984419794,0.0028667580705472595
mi,102,version_30,50,0.5,45,ok,19,15,16,0.38,0.32,184,0.9127508413311729,0.9128754829864141,0.00012464165524117554
mi,102,version_30,50,0.5,46,ok,19,15,16,0.38,0.32,184,0.9037766421538077,0.9167393742988907,0.012962732145083034
mi,102,version_30,50,0.75,42,ok,19,8,23,0.38,0.46,184,0.9004113174622959,0.8857036021438364,-0.014707715318459491
mi,102,version_30,50,0.75,43,ok,19,8,23,0.38,0.46,184,0.9163654493331672,0.8903153433877602,-0.02605010594540702
mi,102,version_30,50,0.75,44,ok,19,8,23,0.38,0.46,184,0.9075158918110433,0.9067680418795961,-0.0007478499314471643
mi,102,version_30,50,0.75,45,ok,19,8,23,0.38,0.46,184,0.922472890439985,0.9036520004985666,-0.018820889941418395
mi,102,version_30,50,0.75,46,ok,19,8,23,0.38,0.46,184,0.9009098840832607,0.9007852424280194,-0.00012464165524128656
mi,102,version_30,50,1.0,42,ok,19,0,31,0.38,0.62,184,0.8924342515268604,0.8769786862769537,-0.015455565249906655
mi,102,version_30,50,1.0,43,ok,19,0,31,0.38,0.62,184,0.9154929577464789,0.8610245544060825,-0.054468403340396376
mi,102,version_30,50,1.0,44,ok,19,0,31,0.38,0.62,184,0.9042752087747726,0.8555403215754706,-0.04873488719930208
mi,102,version_30,50,1.0,45,ok,19,0,31,0.38,0.62,184,0.9147451078150318,0.8520503552287175,-0.0626947525863143
mi,102,version_30,50,1.0,46,ok,19,0,31,0.38,0.62,184,0.9202293406456438,0.879222236071295,-0.04100710457434875
mi,102,version_30,100,0.0,42,ok,38,62,0,0.38,0.0,134,0.923545966228893,0.9559099437148217,0.032363977485928785
mi,102,version_30,100,0.0,43,ok,38,62,0,0.38,0.0,134,0.9495778611632271,0.9674015009380863,0.017823639774859235
mi,102,version_30,100,0.0,44,ok,38,62,0,0.38,0.0,134,0.9404315196998123,0.9448874296435272,0.00445590994371492
mi,102,version_30,100,0.0,45,ok,38,62,0,0.38,0.0,134,0.9226078799249531,0.9336303939962476,0.011022514071294509
mi,102,version_30,100,0.0,46,ok,38,62,0,0.38,0.0,134,0.9214352720450282,0.9554409005628518,0.03400562851782363
mi,102,version_30,100,0.25,42,ok,38,46,16,0.38,0.16,134,0.9169793621013133,0.9343339587242027,0.017354596622889407
mi,102,version_30,100,0.25,43,ok,38,46,16,0.38,0.16,134,0.924718574108818,0.9324577861163228,0.007739212007504825
