paradigm,subject,montage_condition,permute_k,permute_seed,n_displaced,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,n_purged,status,fold,fold_mode,checkpoint_val_auc,montage_source,effective_montage
mi,99,perm_k0,0,101,0,stratified,200,42,session,0.8095238095238095,0.8901098901098901,0.08058608058608052,200,34,0.385,0.38235294117647056,0.235,0.38235294117647056,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,stratified,200,43,session,0.6776556776556777,0.6959706959706959,0.01831501831501825,200,34,0.385,0.38235294117647056,0.25,0.29411764705882354,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,stratified,200,44,session,0.706959706959707,0.5934065934065934,-0.1135531135531136,200,34,0.385,0.38235294117647056,0.24,0.35294117647058826,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,stratified,200,45,session,0.8058608058608059,0.8205128205128205,0.0146520146520146,200,34,0.385,0.38235294117647056,0.25,0.29411764705882354,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,stratified,200,46,session,0.8058608058608059,0.7985347985347986,-0.0073260073260073,200,34,0.385,0.38235294117647056,0.255,0.2647058823529412,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,10,42,session,0.7366906474820144,0.7465933135844265,0.009902666102412083,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,10,43,session,0.7366906474820144,0.7465933135844265,0.009902666102412083,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,10,44,session,0.7366906474820144,0.7465933135844265,0.009902666102412083,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,10,45,session,0.7366906474820144,0.7465933135844265,0.009902666102412083,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,10,46,session,0.7366906474820144,0.7465933135844265,0.009902666102412083,10,224,0.5,0.3794642857142857,0.0,0.26785714285714285,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,50,42,session,0.714453125,0.7364583333333333,0.022005208333333304,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,50,43,session,0.714453125,0.7356770833333334,0.021223958333333348,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,50,44,session,0.714453125,0.7377604166666667,0.023307291666666674,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,perm_k0,0,101,0,temporal_array,50,45,session,0.714453125,0.7364583333333333,0.022005208333333304,50,184,0.52,0.34782608695652173,0.0,0.32608695652173914,0,ok,version_27,average,0.7783,inferred_from_config,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
