paradigm,subject,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,purge_k,n_purged,status,fold,fold_mode,checkpoint,checkpoint_val_auc,montage_source,n_channels,n_epochs_total,channels
als,1,stratified,96,44,session,0.553604527888923,0.5359337060976026,-0.0176708217913204,96,4104,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,96,45,session,0.5579297903628467,0.48794842857631415,-0.06998136178653258,96,4104,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,96,46,session,0.5541358879655278,0.5459833795013851,-0.008152508464142727,96,4104,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,240,42,session,0.5553994490358126,0.5213487144168962,-0.03405073461891639,240,3960,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,240,43,session,0.55427318640955,0.5176955922865014,-0.03657759412304862,240,3960,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,240,44,session,0.5516184573002756,0.5331129476584022,-0.018505509641873363,240,3960,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,240,45,session,0.5579325068870524,0.502342056932966,-0.05559044995408646,240,3960,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,240,46,session,0.5513292011019284,0.5412341597796143,-0.010095041322314091,240,3960,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,480,42,session,0.5540665972944849,0.5258376690946931,-0.028228928199791836,480,3720,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,480,43,session,0.5524843912591051,0.5345785639958376,-0.017905827263267504,480,3720,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,480,44,session,0.5498288241415192,0.5413925598335068,-0.008436264308012476,480,3720,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
als,1,stratified,480,45,session,0.5584474505723205,0.5100941727367326,-0.04835327783558785,480,3720,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,ok,version_31,average,lightning_logs/version_31/checkpoints/best-epoch=039-val/roc_auc=0.8513.ckpt,0.8513,inferred_from_config,8,4200,Fz|Cz|Pz|Oz|P3|P4|PO7|PO8
