paradigm,subject,split,calib_size,seed,ea_ref,baseline_auc,adapted_auc,delta_auc,n_calib,n_eval,calib_pos_rate,eval_pos_rate,calib_baseline_frac,eval_baseline_frac,purge_k,n_purged,status,fold,fold_mode,checkpoint,checkpoint_val_auc,montage_source,n_channels,n_epochs_total,channels
mi,99,temporal_chrono,100,42,session,0.6860646599777035,0.6949832775919732,0.008918617614269708,100,134,0.21,0.5149253731343284,0.6,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,100,43,session,0.6860646599777035,0.6972129319955406,0.01114827201783708,100,134,0.21,0.5149253731343284,0.6,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,100,44,session,0.6860646599777035,0.693422519509476,0.0073578595317724815,100,134,0.21,0.5149253731343284,0.6,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,100,45,session,0.6860646599777035,0.7061315496098104,0.0200668896321069,100,134,0.21,0.5149253731343284,0.6,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,100,46,session,0.6860646599777035,0.7063545150501672,0.020289855072463725,100,134,0.21,0.5149253731343284,0.6,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,150,42,session,0.6239364719228587,0.6063528077141236,-0.01758366420873514,150,84,0.31333333333333335,0.5119047619047619,0.4,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,150,43,session,0.6239364719228587,0.6086216676120251,-0.015314804310833652,150,84,0.31333333333333335,0.5119047619047619,0.4,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,150,44,session,0.6239364719228587,0.6057855927396484,-0.018150879183210344,150,84,0.31333333333333335,0.5119047619047619,0.4,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,150,45,session,0.6239364719228587,0.6069200226885989,-0.017016449234259823,150,84,0.31333333333333335,0.5119047619047619,0.4,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
mi,99,temporal_chrono,150,46,session,0.6239364719228587,0.6063528077141236,-0.01758366420873514,150,84,0.31333333333333335,0.5119047619047619,0.4,0.0,0,0,ok,version_27,average,lightning_logs/version_27/checkpoints/best-epoch=073-val/roc_auc=0.7783.ckpt,0.7783,inferred_from_config,17,234,FC3|FC1|FCz|FC2|FC4|C5|C3|C1|Cz|C2|C4|C6|CP3|CP1|CPz|CP2|CP4
