epoch,lr-AdamW,step,test/roc_auc,train/loss,train/roc_auc,val/loss,val/roc_auc
,0.0001,0,,,,,
0,,14,,,,0.8538012504577637,0.4922453463077545
0,,14,,0.8785139918327332,0.5227741599082947,,
,0.00019,15,,,,,
1,,29,,,,0.8538931608200073,0.4895447790622711
1,,29,,0.8970085382461548,0.5770018100738525,,
,0.00028000000000000003,30,,,,,
2,,44,,,,0.8540449738502502,0.49043211340904236
2,,44,,0.8765419125556946,0.5904587507247925,,
3,,45,0.475154310464859,,,,
