epoch,lr-AdamW,step,test/roc_auc,train/loss,train/roc_auc,val/loss,val/roc_auc
18,,5357,,0.7377684712409973,0.7470018863677979,,
,0.0009944794613654334,5358,,,,,
19,,5639,,,,0.7839741706848145,0.7024232149124146
19,,5639,,0.7293399572372437,0.7537412643432617,,
,0.0009931874710496598,5640,,,,,
20,,5921,,,,0.8156987428665161,0.6851644515991211
20,,5921,,0.7333338260650635,0.7519219517707825,,
,0.000991760784898755,5922,,,,,
21,,6203,,,,0.8509594202041626,0.7040060758590698
21,,6203,,0.7334346771240234,0.7537875175476074,,
,0.0009901997929544675,6204,,,,,
22,,6485,,,,0.8515122532844543,0.6921205520629883
22,,6485,,0.7267999053001404,0.7577645778656006,,
,0.000988504921976408,6486,,,,,
23,,6767,,,,0.8005089163780212,0.7042364478111267
23,,6767,,0.7267247438430786,0.7562175393104553,,
,0.000986676635325379,6768,,,,,
24,,7049,,,,0.8271467089653015,0.6980847120285034
24,,7049,,0.7230081558227539,0.760583758354187,,
,0.0009847154328366957,7050,,,,,
25,,7331,,,,0.8066459894180298,0.693545937538147
25,,7331,,0.7209490537643433,0.7628988027572632,,
,0.0009826218506835357,7332,,,,,
26,,7613,,,,0.8402647972106934,0.6860206127166748
26,,7613,,0.7223809957504272,0.7601588368415833,,
,0.0009803964612303557,7614,,,,,
27,,7895,,,,0.799248218536377,0.6952940821647644
27,,7895,,0.7194956541061401,0.7631285786628723,,
,0.0009780398728764116,7896,,,,,
28,,8177,,,,0.7904554009437561,0.704248309135437
28,,8177,,0.724299430847168,0.7586348056793213,,
,0.0009755527298894293,8178,,,,,
29,,8459,,,,0.7932645082473755,0.7020512819290161
29,,8459,,0.7174716591835022,0.76817387342453,,
,0.0009729357122294669,8460,,,,,
30,,8741,,,,0.8116597533226013,0.7061758637428284
30,,8741,,0.7230604887008667,0.7598317861557007,,
,0.0009701895353630226,8742,,,,,
31,,9023,,,,0.7848699688911438,0.7054814100265503
31,,9023,,0.71625155210495,0.7680783867835999,,
,0.0009673149500674307,9024,,,,,
32,,9305,,,,0.8078477382659912,0.698843240737915
32,,9305,,0.715097963809967,0.7682217359542847,,
,0.0009643127422256086,9306,,,,,
33,,9587,,,,0.8404942154884338,0.6872992515563965
33,,9587,,0.7096716165542603,0.770818293094635,,
,0.0009611837326112036,9588,,,,,
34,,9869,,,,0.7960877418518066,0.7012096643447876
34,,9869,,0.7121946215629578,0.7691664099693298,,
,0.000957928776664201,9870,,,,,
35,,10151,,,,0.846241295337677,0.6891206502914429
35,,10151,,0.7165783047676086,0.7647892832756042,,
,0.0009545487642570565,10152,,,,,
36,,10433,,,,0.8179075121879578,0.6899910569190979
36,,10433,,0.7085217833518982,0.7727974653244019,,
,0.0009510446194514129,10434,,,,,
37,,10715,,,,0.8310602307319641,0.7084895968437195
37,,10715,,0.7063916325569153,0.7744192481040955,,
,0.0009474173002454712,10716,,,,,
38,,10997,,,,0.8311906456947327,0.7020846009254456
38,,10997,,0.7099607586860657,0.7710033655166626,,
,0.0009436677983120839,10998,,,,,
39,,11279,,,,0.8589618802070618,0.6991090178489685
39,,11279,,0.7099737524986267,0.7721806168556213,,
,0.0009397971387276411,11280,,,,,
40,,11561,,,,0.8213759064674377,0.6988145112991333
40,,11561,,0.7109248638153076,0.7710222601890564,,
,0.0009358063796918247,11562,,,,,
41,,11843,,,,0.8311326503753662,0.6960002779960632
41,,11843,,0.710321307182312,0.7714328765869141,,
,0.0009316966122383079,11844,,,,,
42,,12125,,,,0.909807026386261,0.6801142692565918
42,,12125,,0.7099338173866272,0.7697276473045349,,
,0.0009274689599364765,12126,,,,,
43,,12407,,,,0.8558332324028015,0.6971008777618408
43,,12407,,0.7078403830528259,0.7739589810371399,,
,0.000923124578584257,12408,,,,,
44,,12689,,,,0.8214702606201172,0.7078100442886353
44,,12689,,0.7008703351020813,0.7784998416900635,,
,0.0009186646558921328,12690,,,,,
45,,12971,,,,0.8318418860435486,0.6936613321304321
45,,12971,,0.7017500400543213,0.779299259185791,,
,0.0009140904111584359,12972,,,,,
46,,13253,,,,0.8299974203109741,0.6905447244644165
46,,13253,,0.7061235904693604,0.7756277322769165,,
,0.0009094030949360027,13254,,,,,
47,,13535,,,,0.8101761937141418,0.7040905952453613
47,,13535,,0.7047850489616394,0.7766577005386353,,
,0.0009046039886902861,13536,,,,,
48,,13817,,,,0.8017130494117737,0.7132830619812012
48,,13817,,0.7067286372184753,0.7751992344856262,,
,0.0008996944044490148,13818,,,,,
49,,14099,,,,0.812629759311676,0.7013543844223022
49,,14099,,0.7010416984558105,0.7800391912460327,,
,0.0008946756844434986,14100,,,,,
50,,14381,,,,0.8297217488288879,0.6994766592979431
50,,14381,,0.7044429183006287,0.7779818773269653,,
,0.0008895492007416751,14382,,,,,
51,,14663,,,,0.8264948725700378,0.7008295059204102
51,,14663,,0.7032320499420166,0.775468647480011,,
,0.0008843163548730011,14664,,,,,
52,,14945,,,,0.8314491510391235,0.6926609873771667
52,,14945,,0.6944337487220764,0.7840362787246704,,
,0.0008789785774452872,14946,,,,,
53,,15227,,,,0.819271445274353,0.7074764966964722
53,,15227,,0.7051352262496948,0.7765843868255615,,
,0.0008735373277535849,15228,,,,,
54,,15509,,,,0.8518835306167603,0.6882538795471191
54,,15509,,0.7023502588272095,0.7776781320571899,,
,0.0008679940933812293,15510,,,,,
55,,15791,,,,0.8273153305053711,0.6983354091644287
55,,15791,,0.7017040848731995,0.7780299782752991,,
,0.0008623503897931489,15792,,,,,
56,,16073,,,,0.7983616590499878,0.7071061134338379
56,,16073,,0.7074460387229919,0.7744404077529907,,
,0.0008566077599215528,16074,,,,,
57,,16355,,,,0.8095771074295044,0.7081941962242126
57,,16355,,0.7008954882621765,0.7783108949661255,,
,0.0008507677737441078,16356,,,,,
58,,16637,,,,0.8267503976821899,0.69413161277771
58,,16637,,0.7028634548187256,0.7787444591522217,,
,0.0008448320278547235,16638,,,,,
59,,16919,,,,0.8174145221710205,0.7152391672134399
59,,16919,,0.6978842616081238,0.7831296920776367,,
,0.0008388021450270577,16920,,,,,
60,,17201,,,,0.8451212644577026,0.7049632668495178
60,,17201,,0.6981745362281799,0.7826685905456543,,
,0.0008326797737708672,17202,,,,,
61,,17483,,,,0.8935889601707458,0.6851730346679688
61,,17483,,0.6988577246665955,0.7824819087982178,,
,0.0008264665878813221,17484,,,,,
62,,17765,,,,0.8814318180084229,0.6965590715408325
62,,17765,,0.6952906847000122,0.7845547199249268,,
,0.0008201642859814064,17766,,,,,
63,,18047,,,,0.8413041830062866,0.7009917497634888
63,,18047,,0.6937164068222046,0.7854956388473511,,
,0.0008137745910575316,18048,,,,,
64,,18329,,,,0.825439989566803,0.7126277685165405
64,,18329,,0.6955183148384094,0.7826392650604248,,
,0.0008072992499884889,18330,,,,,
65,,18611,,,,0.8551527261734009,0.6908929347991943
65,,18611,,0.686826765537262,0.7918395400047302,,
,0.0008007400330678708,18612,,,,,
66,,18893,,,,0.8026627898216248,0.7056086659431458
66,,18893,,0.6961514949798584,0.7830901145935059,,
,0.0007940987335200903,18894,,,,,
67,,19175,,,,0.8947023153305054,0.6859463453292847
67,,19175,,0.6921522617340088,0.7862886786460876,,
,0.0007873771670101301,19176,,,,,
68,,19457,,,,0.8571273684501648,0.6886014938354492
68,,19457,,0.6960861682891846,0.7826875448226929,,
,0.0007805771711471604,19458,,,,,
69,,19739,,,,0.8439927101135254,0.702343225479126
69,,19739,,0.6906567215919495,0.7857921123504639,,
,0.000773700604982152,19740,,,,,
70,,20021,,,,0.8485429286956787,0.6983033418655396
70,,20021,,0.6933284401893616,0.7843543887138367,,
,0.0007667493484996326,20022,,,,,
71,,20303,,,,0.8386635780334473,0.7061333656311035
71,,20303,,0.6915218830108643,0.7855405807495117,,
,0.0007597253021037168,20304,,,,,
72,,20585,,,,0.8407085537910461,0.6917046904563904
72,,20585,,0.6863904595375061,0.7912854552268982,,
,0.0007526303860985542,20586,,,,,
73,,20867,,,,0.8693195581436157,0.706471860408783
73,,20867,,0.6853572726249695,0.7910891175270081,,
,0.0007454665401633385,20868,,,,,
74,,21149,,,,0.8409079909324646,0.7039815783500671
74,,21149,,0.6928394436836243,0.7854498624801636,,
,0.0007382357228220181,21150,,,,,
75,,21431,,,,0.8488656878471375,0.7140817642211914
75,,21431,,0.67882239818573,0.795045793056488,,
,0.0007309399109078545,21432,,,,,
76,,21713,,,,0.8777710795402527,0.7042038440704346
76,,21713,,0.6934868693351746,0.7852668762207031,,
,0.0007235810990229768,21714,,,,,
77,,21995,,,,0.862130343914032,0.7002948522567749
77,,21995,,0.684521496295929,0.793031632900238,,
,0.000716161298993077,21996,,,,,
78,,22277,,,,0.8257003426551819,0.7136622667312622
78,,22277,,0.682318925857544,0.7945014238357544,,
,0.0007086825393173975,22278,,,,,
79,,22559,,,,1.0233336687088013,0.6934638023376465
79,,22559,,0.6881546378135681,0.7893801927566528,,
80,,22560,0.7132888436317444,,,,
